country_name,indicator_name,indicatorvalue,yearindicator
Sudan,General government final consumption expenditure (% of GDP),23.0276,2018.0
Sudan,GNI growth (annual %),-4.6612,2018.0
Sudan,"Human capital index (HCI), upper bound (scale 0-1)",0.3892,2018.0
Sudan,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),3.1909,2018.0
Sudan,Refugee population by country or territory of origin,724787.0,2018.0
Sudan,"Death rate, crude (per 1,000 people)",7.188,2018.0
Sudan,Domestic private health expenditure per capita (current US$),41.8405,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Australia (current US$)",3609999.8951,2018.0
Sudan,"Personal transfers, receipts (BoP, current US$)",300218766.5422,2018.0
Sudan,"Primary completion rate, total (% of relevant age group)",64.0855,2018.0
Sudan,Risk of impoverishing expenditure for surgical care (% of people at risk),41.7,2018.0
Sudan,"Self-employed, total (% of total employment) (modeled ILO estimate)",54.27,2018.0
Sudan,Adjusted savings: net forest depletion (current US$),134195674.1544,2018.0
Sudan,"Children out of school, primary",2130650.0,2018.0
Sudan,Claims on central government (annual growth as % of broad money),23.7291,2018.0
Sudan,CPIA structural policies cluster average (1=low to 6=high),2.6667,2018.0
Sudan,Fixed telephone subscriptions,136923.0,2018.0
Sudan,"GDP per capita, PPP (constant 2017 international $)",4369.7617,2018.0
Sudan,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",49.16,2018.0
Sudan,"Air transport, passengers carried",561520.0,2018.0
Sudan,Export volume index (2000 = 100),70.6755,2018.0
Sudan,GNI (current LCU),1238960329500.0,2018.0
